dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 4bdrm House in With Swimming Pool, Oyarifa for sale",3200000.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,False,Platform B,"300 sqm, 4, Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm Duplex in East Legon for rent,13000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"Agent, 858 sqm, Semi-Furnished, 4, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,0.41 Acre Land for Sale at Tantra Hills,3000000.0,,Greater Accra,Tantra Hills,"Greater Accra, Tantra Hills",,,False,Platform B,"Agent, 1300 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in East Legon for sale,1254000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"1000 sqm, 3, Semi-Furnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm Apartment in Lakeside Community 8 for rent,2000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"288 sqm, Semi-Furnished, 3, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2 or 3 Plots Together 4 Sale at East Legon Hills,650000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm Bungalow in Pillar 2 Estate for sale,1300000.0,,Greater Accra,Dome,"Greater Accra, Dome",,,False,Platform B,"200 sqm, 3, Unfurnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in East Airport for sale,2500000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,False,Platform B,"3, 4, Semi-Furnished, 111 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm Apartment in Tseaddo for rent,2500.0,,Greater Accra,Teshie,"Greater Accra, Teshie",,,False,Platform B,"Agent, 3200 sqm, Unfurnished, 2, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Sam Properties, Ga South Municipal for sale",850000.0,,Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",,,False,Platform B,"30 sqm, 3, Semi-Furnished, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 5bdrm Mansion in Dr Roko, East Legon for Sale",15886000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,True,Platform B,"5, 5, Furnished, 589 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 6bdrm Mansion in Airport Residential Area for sale,21800000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,True,Platform B,"978 sqm, 6, Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Alpha Real Estate Company Land for Sale at Kasoa Akraman,25000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land With Indenture and Site Plan for Sale,300000.0,,Greater Accra,Anyaa,"Greater Accra, Anyaa",,,False,Platform B,100 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"10bdrm Mansion in Trasaco Valley, Accra Metropolitan for sale",30000000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,True,Platform B,"4045 sqm, 10, Unfurnished, 10, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"7bdrm Mansion in Dr Roko, Airport Residential Area for Sale",11898000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,True,Platform B,"7, 5, Semi-Furnished, 250 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"6bdrm Mansion in Hometrust Properties, Labone for sale",27000000.0,,Greater Accra,Labone,"Greater Accra, Labone",,,True,Platform B,"330 sqm, 6, Semi-Furnished, 8, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Cashew Nut Farm for Sale,65000.0,,Brong Ahafo,Tain,"Brong Ahafo, Tain",,,False,Platform B,20000 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,1bdrm Apartment in Lakeside Community 4 for rent,1300.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"140 sqm, Semi-Furnished, 1, 1"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 4bdrm House in Charclem Ventures, East Legon for sale",5212474.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"150 sqm, 4, Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Oyarifa for sale,2000000.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,False,Platform B,"200 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Acres Plots of Land for Sale at East Legon Hills Santeo,800000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,6bdrm House in Valley View for sale,1200000.0,,Greater Accra,Oyibi,"Greater Accra, Oyibi",,,False,Platform B,"100 sqm, 6, Unfurnished, 6, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,1bdrm Apartment in Lakeside for rent,1500.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"124 sqm, Semi-Furnished, 1, 1"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,5bdrm Maisonette in Amasaman for sale,900000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,,False,Platform B,"100 sqm, 5, Unfurnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Achimota for sale,2550000.0,,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,"111 sqm, 3, Semi-Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Baatsonaa Spintex, Accra Metropolitan for sale",2500000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"300 sqm, 4, Semi-Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"8bdrm Mansion in Trasacco, Adjiriganor for sale",300000000.0,,Greater Accra,Adjiriganor,"Greater Accra, Adjiriganor",,,True,Platform B,"8, 6, Unfurnished, 183 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4 Plot of Land for Sale at Zoomlion Just by the Roadside,660000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 4bdrm House in East Legon for sale,7800000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"100 sqm, 4, Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 2bdrm Apartment in East Legon for sale,2900000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"100 sqm, 2, Furnished, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Nmai-Dzorn for sale,1600000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"284 sqm, 4, Unfurnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Duplex in Dr Roko, North Legon for sale",2588000.0,,Greater Accra,North Legon,"Greater Accra, North Legon",,,False,Platform B,"544 sqm, 4, Semi-Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Kfc, Spintex for sale",1600000.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,"111 sqm, 3, Semi-Furnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Haatso for sale,2747000.0,,Greater Accra,Haatso,"Greater Accra, Haatso",,,False,Platform B,"260 sqm, 4, Unfurnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 4bdrm House in East Legon for sale,6500000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"250 sqm, 4, Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"6bdrm Apartment in Sam Properties, Mallam for sale",1700000.0,,Greater Accra,Gbawe,"Greater Accra, Gbawe",,,False,Platform B,"30 sqm, 6, Semi-Furnished, 6"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4 Plots of Land for Sale at West Trasacco Gated Community,700000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Sam Properties, Ga South Municipal for sale",650000.0,,Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",,,False,Platform B,"30 sqm, 3, Semi-Furnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 3bdrm House in Charclem Ventures, East Legon for sale",2050585.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"3, 3, Furnished, 150 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"7bdrm House in Sam Properties, Ga South Municipal for sale",1300000.0,,Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",,,False,Platform B,"30 sqm, 7, Semi-Furnished, 7"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Roadside Half Plot Land for Sale at Old Barrier Bf the West Hills Mall,250000.0,,Greater Accra,Weija,"Greater Accra, Weija",,,False,Platform B,"Agent, 50000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 2bdrm House in East Legon Hill for sale,850000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"2336 sqm, 2, Furnished, 2, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 4bdrm House in West Hills Mall Area for sale,1800000.0,,Greater Accra,Weija,"Greater Accra, Weija",,,False,Platform B,"999 sqm, 4, Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,6bdrm Mansion in Takoradi for sale,1600000.0,,Western Region,Takoradi,"Western Region, Takoradi",,,False,Platform B,"650 sqm, 6, Unfurnished, 6, Owner"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,1bdrm Apartment in New Town for rent,1300.0,,Greater Accra,Teshie,"Greater Accra, Teshie",,,False,Platform B,"1200 sqm, Unfurnished, 1, 1"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Old Barrier (Near Crown Liberty Hotel West Hills Mall),350000.0,,Greater Accra,Weija,"Greater Accra, Weija",,,False,Platform B,"Agent, 986 sqm"
